question_id,question__title,question__title_slug,difficulty,paid_only,status,frequency,is_favor,frontend_question_id,total_acs,total_submitted,question__hide,is_new_question
3141,Minimum Size Subarray in Infinite Array,minimum-size-subarray-in-infinite-array,2,False,,0,False,2875,23258,74213,False,
3140,Count Visited Nodes in a Directed Graph,count-visited-nodes-in-a-directed-graph,3,False,,0,False,2876,12741,43546,False,
3062,Create a DataFrame from List,create-a-dataframe-from-list,1,False,,0,False,2877,221643,272358,False,
3076,Get the Size of a DataFrame,get-the-size-of-a-dataframe,1,False,,0,False,2878,172533,202573,False,
3065,Display the First Three Rows,display-the-first-three-rows,1,False,,0,False,2879,181286,194761,False,
3074,Select Data,select-data,1,False,,0,False,2880,144411,182382,False,
3066,Create a New Column,create-a-new-column,1,False,,0,False,2881,135117,149667,False,
3071,Drop Duplicate Rows,drop-duplicate-rows,1,False,,0,False,2882,121948,142634,False,
3075,Drop Missing Data,drop-missing-data,1,False,,0,False,2883,113431,175999,False,
3067,Modify Columns,modify-columns,1,False,,0,False,2884,124159,134161,False,
3068,Rename Columns,rename-columns,1,False,,0,False,2885,107443,125625,False,
3069,Change Data Type,change-data-type,1,False,,0,False,2886,105234,120241,False,
3070,Fill Missing Data,fill-missing-data,1,False,,0,False,2887,100705,139159,False,
3064,Reshape Data: Concatenate,reshape-data-concatenate,1,False,,0,False,2888,105576,116375,False,
3072,Reshape Data: Pivot,reshape-data-pivot,1,False,,0,False,2889,89281,106761,False,
3073,Reshape Data: Melt,reshape-data-melt,1,False,,0,False,2890,84268,97793,False,
3063,Method Chaining,method-chaining,1,False,,0,False,2891,87198,113880,False,
3177,Minimizing Array After Replacing Pairs With Their Product,minimizing-array-after-replacing-pairs-with-their-product,2,True,,0,False,2892,1537,3807,False,
3160,Calculate Orders Within Each Interval,calculate-orders-within-each-interval,2,True,,0,False,2893,3522,5185,False,
3172,Divisible and Non-divisible Sums Difference,divisible-and-non-divisible-sums-difference,1,False,,0,False,2894,272556,298767,False,
3151,Minimum Processing Time,minimum-processing-time,2,False,,0,False,2895,40974,59022,False,
3033,Apply Operations to Make Two Strings Equal,apply-operations-to-make-two-strings-equal,2,False,,0,False,2896,14424,52838,False,
3153,Apply Operations on Array to Maximize Sum of Squares,apply-operations-on-array-to-maximize-sum-of-squares,3,False,,0,False,2897,7892,18142,False,
3182,Maximum Linear Stock Score,maximum-linear-stock-score,2,True,,0,False,2898,1155,1935,False,
3164,Last Visited Integers,last-visited-integers,1,False,,0,False,2899,30900,50418,False,
3143,Longest Unequal Adjacent Groups Subsequence I,longest-unequal-adjacent-groups-subsequence-i,1,False,,0,False,2900,138314,205360,False,
3142,Longest Unequal Adjacent Groups Subsequence II,longest-unequal-adjacent-groups-subsequence-ii,2,False,,0,False,2901,81460,158531,False,
3091,Count of Sub-Multisets With Bounded Sum,count-of-sub-multisets-with-bounded-sum,3,False,,0,False,2902,5224,25131,False,
3165,Find Indices With Index and Value Difference I,find-indices-with-index-and-value-difference-i,1,False,,0,False,2903,49226,81626,False,
3150,Shortest and Lexicographically Smallest Beautiful String,shortest-and-lexicographically-smallest-beautiful-string,2,False,,0,False,2904,30451,76232,False,
3170,Find Indices With Index and Value Difference II,find-indices-with-index-and-value-difference-ii,2,False,,0,False,2905,21149,66015,False,
3031,Construct Product Matrix,construct-product-matrix,2,False,,0,False,2906,15211,48754,False,
3187,Maximum Profitable Triplets With Increasing Prices I,maximum-profitable-triplets-with-increasing-prices-i,2,True,,0,False,2907,1635,2996,False,
3176,Minimum Sum of Mountain Triplets I,minimum-sum-of-mountain-triplets-i,1,False,,0,False,2908,43668,65981,False,
3186,Minimum Sum of Mountain Triplets II,minimum-sum-of-mountain-triplets-ii,2,False,,0,False,2909,29513,54841,False,
3166,Minimum Number of Groups to Create a Valid Assignment,minimum-number-of-groups-to-create-a-valid-assignment,2,False,,0,False,2910,14332,59556,False,
2879,Minimum Changes to Make K Semi-palindromes,minimum-changes-to-make-k-semi-palindromes,3,False,,0,False,2911,4678,13365,False,
3198,Number of Ways to Reach Destination in the Grid,number-of-ways-to-reach-destination-in-the-grid,3,True,,0,False,2912,1088,1844,False,
3163,Subarrays Distinct Element Sum of Squares I,subarrays-distinct-element-sum-of-squares-i,1,False,,0,False,2913,40964,51384,False,
3174,Minimum Number of Changes to Make Binary String Beautiful,minimum-number-of-changes-to-make-binary-string-beautiful,2,False,,0,False,2914,161196,210960,False,
3106,Length of the Longest Subsequence That Sums to Target,length-of-the-longest-subsequence-that-sums-to-target,2,False,,0,False,2915,32213,84507,False,
3139,Subarrays Distinct Element Sum of Squares II,subarrays-distinct-element-sum-of-squares-ii,3,False,,0,False,2916,3971,18854,False,
3183,Find the K-or of an Array,find-the-k-or-of-an-array,1,False,,0,False,2917,32137,44488,False,
3171,Minimum Equal Sum of Two Arrays After Replacing Zeros,minimum-equal-sum-of-two-arrays-after-replacing-zeros,2,False,,0,False,2918,134751,268461,False,
3178,Minimum Increment Operations to Make Array Beautiful,minimum-increment-operations-to-make-array-beautiful,2,False,,0,False,2919,15995,46958,False,
3179,Maximum Points After Collecting Coins From All Nodes,maximum-points-after-collecting-coins-from-all-nodes,3,False,,0,False,2920,9771,27294,False,
3204,Maximum Profitable Triplets With Increasing Prices II,maximum-profitable-triplets-with-increasing-prices-ii,3,True,,0,False,2921,657,1491,False,
3205,Market Analysis III,market-analysis-iii,2,True,,0,False,2922,3366,8031,False,
3188,Find Champion I,find-champion-i,1,False,,0,False,2923,48694,67076,False,
3189,Find Champion II,find-champion-ii,2,False,,0,False,2924,128573,183435,False,
3191,Maximum Score After Applying Operations on a Tree,maximum-score-after-applying-operations-on-a-tree,2,False,,0,False,2925,15774,33981,False,
3184,Maximum Balanced Subsequence Sum,maximum-balanced-subsequence-sum,3,False,,0,False,2926,8351,33385,False,
3216,Distribute Candies Among Children III,distribute-candies-among-children-iii,3,True,,0,False,2927,2854,4969,False,
3199,Distribute Candies Among Children I,distribute-candies-among-children-i,1,False,,0,False,2928,37483,49855,False,
3201,Distribute Candies Among Children II,distribute-candies-among-children-ii,2,False,,0,False,2929,100803,180195,False,
3200,Number of Strings Which Can Be Rearranged to Contain Substring,number-of-strings-which-can-be-rearranged-to-contain-substring,2,False,,0,False,2930,7862,14142,False,
3107,Maximum Spending After Buying Items,maximum-spending-after-buying-items,3,False,,0,False,2931,14133,23437,False,
3193,Maximum Strong Pair XOR I,maximum-strong-pair-xor-i,1,False,,0,False,2932,51065,67965,False,
3202,High-Access Employees,high-access-employees,2,False,,0,False,2933,29699,63959,False,
3190,Minimum Operations to Maximize Last Elements in Arrays,minimum-operations-to-maximize-last-elements-in-arrays,2,False,,0,False,2934,14007,32394,False,
3197,Maximum Strong Pair XOR II,maximum-strong-pair-xor-ii,3,False,,0,False,2935,7746,24930,False,
3222,Number of Equal Numbers Blocks,number-of-equal-numbers-blocks,2,True,,0,False,2936,2194,3526,False,
3207,Make Three Strings Equal,make-three-strings-equal,1,False,,0,False,2937,35976,82774,False,
3195,Separate Black and White Balls,separate-black-and-white-balls,2,False,,0,False,2938,173347,270733,False,
3192,Maximum Xor Product,maximum-xor-product,2,False,,0,False,2939,11971,43895,False,
3181,Find Building Where Alice and Bob Can Meet,find-building-where-alice-and-bob-can-meet,3,False,,0,False,2940,70938,136000,False,
3232,Maximum GCD-Sum of a Subarray,maximum-gcd-sum-of-a-subarray,3,True,,0,False,2941,573,1565,False,
3194,Find Words Containing Character,find-words-containing-character,1,False,,0,False,2942,333893,368830,False,
3214,Maximize Area of Square Hole in Grid,maximize-area-of-square-hole-in-grid,2,False,,0,False,2943,13673,36801,False,
3209,Minimum Number of Coins for Fruits,minimum-number-of-coins-for-fruits,2,False,,0,False,2944,20761,43913,False,
3211,Find Maximum Non-decreasing Array Length,find-maximum-non-decreasing-array-length,3,False,,0,False,2945,5492,32013,False,
3215,Matrix Similarity After Cyclic Shifts,matrix-similarity-after-cyclic-shifts,1,False,,0,False,2946,28280,48410,False,
3210,Count Beautiful Substrings I,count-beautiful-substrings-i,2,False,,0,False,2947,25438,42511,False,
3219,Make Lexicographically Smallest Array by Swapping Elements,make-lexicographically-smallest-array-by-swapping-elements,2,False,,0,False,2948,99593,165418,False,
3208,Count Beautiful Substrings II,count-beautiful-substrings-ii,3,False,,0,False,2949,6709,26817,False,
3237,Number of Divisible Substrings,number-of-divisible-substrings,2,True,,0,False,2950,3078,4208,False,
3221,Find the Peaks,find-the-peaks,1,False,,0,False,2951,68814,92500,False,
3231,Minimum Number of Coins to be Added,minimum-number-of-coins-to-be-added,2,False,,0,False,2952,24636,43204,False,
3223,Count Complete Substrings,count-complete-substrings,3,False,,0,False,2953,9827,33991,False,
3224,Count the Number of Infection Sequences,count-the-number-of-infection-sequences,3,False,,0,False,2954,4244,12527,False,
3247,Number of Same-End Substrings,number-of-same-end-substrings,2,True,,0,False,2955,8747,14249,False,
3206,Find Common Elements Between Two Arrays,find-common-elements-between-two-arrays,1,False,,0,False,2956,87978,104952,False,
3230,Remove Adjacent Almost-Equal Characters,remove-adjacent-almost-equal-characters,2,False,,0,False,2957,26329,50602,False,
3225,Length of Longest Subarray With at Most K Frequency,length-of-longest-subarray-with-at-most-k-frequency,2,False,,0,False,2958,175489,313830,False,
3217,Number of Possible Sets of Closing Branches,number-of-possible-sets-of-closing-branches,3,False,,0,False,2959,9256,18946,False,
3220,Count Tested Devices After Test Operations,count-tested-devices-after-test-operations,1,False,,0,False,2960,50016,63737,False,
3234,Double Modular Exponentiation,double-modular-exponentiation,2,False,,0,False,2961,23940,50591,False,
3213,Count Subarrays Where Max Element Appears at Least K Times,count-subarrays-where-max-element-appears-at-least-k-times,2,False,,0,False,2962,247391,395870,False,
3212,Count the Number of Good Partitions,count-the-number-of-good-partitions,3,False,,0,False,2963,13623,28649,False,
3254,Number of Divisible Triplet Sums,number-of-divisible-triplet-sums,2,True,,0,False,2964,7409,10960,False,
3227,Find Missing and Repeated Values,find-missing-and-repeated-values,1,False,,0,False,2965,274259,329017,False,
3241,Divide Array Into Arrays With Max Difference,divide-array-into-arrays-with-max-difference,2,False,,0,False,2966,273573,347499,False,
3229,Minimum Cost to Make Array Equalindromic,minimum-cost-to-make-array-equalindromic,2,False,,0,False,2967,15001,66247,False,
3196,Apply Operations to Maximize Frequency Score,apply-operations-to-maximize-frequency-score,3,False,,0,False,2968,8502,23097,False,
3268,Minimum Number of Coins for Fruits II,minimum-number-of-coins-for-fruits-ii,3,True,,0,False,2969,827,1817,False,
3252,Count the Number of Incremovable Subarrays I,count-the-number-of-incremovable-subarrays-i,1,False,,0,False,2970,27326,49558,False,
3262,Find Polygon With the Largest Perimeter,find-polygon-with-the-largest-perimeter,2,False,,0,False,2971,141363,216201,False,
3248,Count the Number of Incremovable Subarrays II,count-the-number-of-incremovable-subarrays-ii,3,False,,0,False,2972,10221,26033,False,
3218,Find Number of Coins to Place in Tree Nodes,find-number-of-coins-to-place-in-tree-nodes,3,False,,0,False,2973,10256,28071,False,
3226,Minimum Number Game,minimum-number-game,1,False,,0,False,2974,120821,142155,False,
3250,Maximum Square Area by Removing Fences From a Field,maximum-square-area-by-removing-fences-from-a-field,2,False,,0,False,2975,16891,69670,False,
3235,Minimum Cost to Convert String I,minimum-cost-to-convert-string-i,2,False,,0,False,2976,108614,189014,False,
3238,Minimum Cost to Convert String II,minimum-cost-to-convert-string-ii,3,False,,0,False,2977,6128,23829,False,
3253,Symmetric Coordinates,symmetric-coordinates,2,True,,0,False,2978,2549,6246,False,
3273,Most Expensive Item That Can Not Be Bought,most-expensive-item-that-can-not-be-bought,2,True,,0,False,2979,6001,7480,False,
3246,Check if Bitwise OR Has Trailing Zeros,check-if-bitwise-or-has-trailing-zeros,1,False,,0,False,2980,42437,60588,False,
3267,Find Longest Special Substring That Occurs Thrice I,find-longest-special-substring-that-occurs-thrice-i,2,False,,0,False,2981,128178,207122,False,
3266,Find Longest Special Substring That Occurs Thrice II,find-longest-special-substring-that-occurs-thrice-ii,2,False,,0,False,2982,29182,75755,False,
3203,Palindrome Rearrangement Queries,palindrome-rearrangement-queries,3,False,,0,False,2983,3826,16344,False,
3281,Find Peak Calling Hours for Each City,find-peak-calling-hours-for-each-city,2,True,,0,False,2984,3215,5189,False,
3282,Calculate Compressed Mean,calculate-compressed-mean,1,True,,0,False,2985,4620,5275,False,
3283,Find Third Transaction,find-third-transaction,2,True,,0,False,2986,3588,6671,False,
3284,Find Expensive Cities,find-expensive-cities,1,True,,0,False,2987,4750,5985,False,
3285,Manager of the Largest Department,manager-of-the-largest-department,2,True,,0,False,2988,3806,4696,False,
3286,Class Performance,class-performance,2,True,,0,False,2989,4925,5547,False,
3287,Loan Types,loan-types,1,True,,0,False,2990,5007,7818,False,
3288,Top Three Wineries ,top-three-wineries,3,True,,0,False,2991,2695,4764,False,
3294,Number of Self-Divisible Permutations,number-of-self-divisible-permutations,2,True,,0,False,2992,1932,2700,False,
3300,Friday Purchases I,friday-purchases-i,2,True,,0,False,2993,3433,4230,False,
3301,Friday Purchases II ,friday-purchases-ii,3,True,,0,False,2994,2195,2872,False,
3302,Viewers Turned Streamers,viewers-turned-streamers,3,True,,0,False,2995,3700,8646,False,
3236,Smallest Missing Integer Greater Than Sequential Prefix Sum,smallest-missing-integer-greater-than-sequential-prefix-sum,1,False,,0,False,2996,43074,126524,False,
3249,Minimum Number of Operations to Make Array XOR Equal to K,minimum-number-of-operations-to-make-array-xor-equal-to-k,2,False,,0,False,2997,118716,139048,False,
3239,Minimum Number of Operations to Make X and Y Equal,minimum-number-of-operations-to-make-x-and-y-equal,2,False,,0,False,2998,25618,53748,False,
3243,Count the Number of Powerful Integers,count-the-number-of-powerful-integers,3,False,,0,False,2999,75673,162978,False,
3251,Maximum Area of Longest Diagonal Rectangle,maximum-area-of-longest-diagonal-rectangle,1,False,,0,False,3000,43463,118476,False,
3270,Minimum Moves to Capture The Queen,minimum-moves-to-capture-the-queen,2,False,,0,False,3001,20694,96084,False,
3228,Maximum Size of a Set After Removals,maximum-size-of-a-set-after-removals,2,False,,0,False,3002,18524,41109,False,
3233,Maximize the Number of Partitions After Operations,maximize-the-number-of-partitions-after-operations,3,False,,0,False,3003,4281,15437,False,
3304,Maximum Subtree of the Same Color,maximum-subtree-of-the-same-color,2,True,,0,False,3004,1979,3446,False,
3242,Count Elements With Maximum Frequency,count-elements-with-maximum-frequency,1,False,,0,False,3005,247450,317623,False,
3245,Find Beautiful Indices in the Given Array I,find-beautiful-indices-in-the-given-array-i,2,False,,0,False,3006,37087,95444,False,
3240,Maximum Number That Sum of the Prices Is Less Than or Equal to K,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,2,False,,0,False,3007,11474,30740,False,
3303,Find Beautiful Indices in the Given Array II,find-beautiful-indices-in-the-given-array-ii,3,False,,0,False,3008,15165,56743,False,
3315,Maximum Number of Intersections on the Chart,maximum-number-of-intersections-on-the-chart,3,True,,0,False,3009,4208,9332,False,
3263,Divide an Array Into Subarrays With Minimum Cost I,divide-an-array-into-subarrays-with-minimum-cost-i,1,False,,0,False,3010,39809,60330,False,
3291,Find if Array Can Be Sorted,find-if-array-can-be-sorted,2,False,,0,False,3011,146623,220426,False,
3244,Minimize Length of Array Using Operations,minimize-length-of-array-using-operations,2,False,,0,False,3012,16162,46114,False,
3260,Divide an Array Into Subarrays With Minimum Cost II,divide-an-array-into-subarrays-with-minimum-cost-ii,3,False,,0,False,3013,6598,21629,False,
3275,Minimum Number of Pushes to Type Word I,minimum-number-of-pushes-to-type-word-i,1,False,,0,False,3014,47330,71335,False,
3271,Count the Number of Houses at a Certain Distance I,count-the-number-of-houses-at-a-certain-distance-i,2,False,,0,False,3015,24201,43523,False,
3276,Minimum Number of Pushes to Type Word II,minimum-number-of-pushes-to-type-word-ii,2,False,,0,False,3016,182685,228669,False,
3310,Count the Number of Houses at a Certain Distance II,count-the-number-of-houses-at-a-certain-distance-ii,3,False,,0,False,3017,3820,17151,False,
3323,Maximum Number of Removal Queries That Can Be Processed I,maximum-number-of-removal-queries-that-can-be-processed-i,3,True,,0,False,3018,588,1352,False,
3312,Number of Changing Keys,number-of-changing-keys,1,False,,0,False,3019,67462,84508,False,
3299,Find the Maximum Number of Elements in Subset,find-the-maximum-number-of-elements-in-subset,2,False,,0,False,3020,26736,101194,False,
3279,Alice and Bob Playing Flower Game,alice-and-bob-playing-flower-game,2,False,,0,False,3021,22315,48615,False,
3261,Minimize OR of Remaining Elements Using Operations,minimize-or-of-remaining-elements-using-operations,3,False,,0,False,3022,3783,13221,False,
3333,Find Pattern in Infinite Stream I,find-pattern-in-infinite-stream-i,2,True,,0,False,3023,1601,2811,False,
3321,Type of Triangle,type-of-triangle,1,False,,0,False,3024,193129,432910,False,
3278,Find the Number of Ways to Place People I,find-the-number-of-ways-to-place-people-i,2,False,,0,False,3025,15943,38899,False,
3265,Maximum Good Subarray Sum,maximum-good-subarray-sum,2,False,,0,False,3026,27425,134364,False,
3277,Find the Number of Ways to Place People II,find-the-number-of-ways-to-place-people-ii,3,False,,0,False,3027,11630,25339,False,
3311,Ant on the Boundary,ant-on-the-boundary,1,False,,0,False,3028,65091,88059,False,
3297,Minimum Time to Revert Word to Initial State I,minimum-time-to-revert-word-to-initial-state-i,2,False,,0,False,3029,22475,54174,False,
3272,Find the Grid of Region Average,find-the-grid-of-region-average,2,False,,0,False,3030,11220,26431,False,
3296,Minimum Time to Revert Word to Initial State II,minimum-time-to-revert-word-to-initial-state-ii,3,False,,0,False,3031,12556,36450,False,
3343,Count Numbers With Unique Digits II,count-numbers-with-unique-digits-ii,1,True,,0,False,3032,7083,8125,False,
3330,Modify the Matrix,modify-the-matrix,1,False,,0,False,3033,51613,75404,False,
3269,Number of Subarrays That Match a Pattern I,number-of-subarrays-that-match-a-pattern-i,2,False,,0,False,3034,31766,47292,False,
3317,Maximum Palindromes After Operations,maximum-palindromes-after-operations,2,False,,0,False,3035,17489,40395,False,
3290,Number of Subarrays That Match a Pattern II,number-of-subarrays-that-match-a-pattern-ii,3,False,,0,False,3036,12937,39911,False,
3352,Find Pattern in Infinite Stream II,find-pattern-in-infinite-stream-ii,3,True,,0,False,3037,1212,1765,False,
3320,Maximum Number of Operations With the Same Score I,maximum-number-of-operations-with-the-same-score-i,1,False,,0,False,3038,38870,74615,False,
3308,Apply Operations to Make String Empty,apply-operations-to-make-string-empty,2,False,,0,False,3039,30121,53418,False,
3318,Maximum Number of Operations With the Same Score II,maximum-number-of-operations-with-the-same-score-ii,2,False,,0,False,3040,23312,70141,False,
3298,Maximize Consecutive Elements in an Array After Modification,maximize-consecutive-elements-in-an-array-after-modification,3,False,,0,False,3041,10219,31191,False,
3309,Count Prefix and Suffix Pairs I,count-prefix-and-suffix-pairs-i,1,False,,0,False,3042,203352,261699,False,
3329,Find the Length of the Longest Common Prefix,find-the-length-of-the-longest-common-prefix,2,False,,0,False,3043,158223,280471,False,
3314,Most Frequent Prime,most-frequent-prime,2,False,,0,False,3044,17567,38964,False,
3305,Count Prefix and Suffix Pairs II,count-prefix-and-suffix-pairs-ii,3,False,,0,False,3045,14597,53243,False,
3324,Split the Array,split-the-array,1,False,,0,False,3046,70689,118563,False,
3325,Find the Largest Area of Square Inside Two Rectangles,find-the-largest-area-of-square-inside-two-rectangles,2,False,,0,False,3047,21812,48239,False,
3292,Earliest Second to Mark Indices I,earliest-second-to-mark-indices-i,2,False,,0,False,3048,10085,28773,False,
3289,Earliest Second to Mark Indices II,earliest-second-to-mark-indices-ii,3,False,,0,False,3049,3144,15666,False,
3255,Pizza Toppings Cost Analysis,pizza-toppings-cost-analysis,2,True,,0,False,3050,2842,4193,False,
3256,Find Candidates for Data Scientist Position,find-candidates-for-data-scientist-position,1,True,,0,False,3051,4465,5876,False,
3257,Maximize Items,maximize-items,3,True,,0,False,3052,1660,2207,False,
3258,Classifying Triangles by Lengths,classifying-triangles-by-lengths,1,True,,0,False,3053,3068,6057,False,
3259,Binary Tree Nodes,binary-tree-nodes,2,True,,0,False,3054,3181,4033,False,
3339,Top Percentile Fraud,top-percentile-fraud,2,True,,0,False,3055,2627,4489,False,
3340,Snaps Analysis,snaps-analysis,2,True,,0,False,3056,2807,4822,False,
3357,Employees Project Allocation,employees-project-allocation,3,True,,0,False,3057,2030,2966,False,
3358,Friends With No Mutual Friends,friends-with-no-mutual-friends,2,True,,0,False,3058,2459,5036,False,
3365,Find All Unique Email Domains,find-all-unique-email-domains,1,True,,0,False,3059,3413,4847,False,
3366,User Activities within Time Bounds,user-activities-within-time-bounds,3,True,,0,False,3060,1925,4806,False,
3369,Calculate Trapping Rain Water,calculate-trapping-rain-water,3,True,,0,False,3061,1393,1704,False,
3368,Winner of the Linked List Game,winner-of-the-linked-list-game,1,True,,0,False,3062,11005,14086,False,
3359,Linked List Frequency,linked-list-frequency,1,True,,0,False,3063,13414,15694,False,
3370,Guess the Number Using Bitwise Questions I,guess-the-number-using-bitwise-questions-i,2,True,,0,False,3064,1978,2212,False,
3331,Minimum Operations to Exceed Threshold Value I,minimum-operations-to-exceed-threshold-value-i,1,False,,0,False,3065,89243,103631,False,
3332,Minimum Operations to Exceed Threshold Value II,minimum-operations-to-exceed-threshold-value-ii,2,False,,0,False,3066,186734,408007,False,
3326,Count Pairs of Connectable Servers in a Weighted Tree Network,count-pairs-of-connectable-servers-in-a-weighted-tree-network,2,False,,0,False,3067,14956,27468,False,
3307,Find the Maximum Sum of Node Values,find-the-maximum-sum-of-node-values,3,False,,0,False,3068,135976,194989,False,
3347,Distribute Elements Into Two Arrays I,distribute-elements-into-two-arrays-i,1,False,,0,False,3069,54342,74254,False,
3338,Count Submatrices with Top-Left Element and Sum Less Than k,count-submatrices-with-top-left-element-and-sum-less-than-k,2,False,,0,False,3070,29278,50962,False,
3335,Minimum Operations to Write the Letter Y on a Grid,minimum-operations-to-write-the-letter-y-on-a-grid,2,False,,0,False,3071,26540,42497,False,
3350,Distribute Elements Into Two Arrays II,distribute-elements-into-two-arrays-ii,3,False,,0,False,3072,12874,43625,False,
3378,Maximum Increasing Triplet Value,maximum-increasing-triplet-value,2,True,,0,False,3073,1149,3229,False,
3334,Apple Redistribution into Boxes,apple-redistribution-into-boxes,1,False,,0,False,3074,58832,85987,False,
3351,Maximize Happiness of Selected Children,maximize-happiness-of-selected-children,2,False,,0,False,3075,180956,329973,False,
3356,Shortest Uncommon Substring in an Array,shortest-uncommon-substring-in-an-array,2,False,,0,False,3076,30892,63520,False,
3313,Maximum Strength of K Disjoint Subarrays,maximum-strength-of-k-disjoint-subarrays,3,False,,0,False,3077,7650,28408,False,
3385,Match Alphanumerical Pattern in Matrix I,match-alphanumerical-pattern-in-matrix-i,2,True,,0,False,3078,1072,1669,False,
3367,Find the Sum of Encrypted Integers,find-the-sum-of-encrypted-integers,1,False,,0,False,3079,55948,75727,False,
3306,Mark Elements on Array by Performing Queries,mark-elements-on-array-by-performing-queries,2,False,,0,False,3080,20700,43226,False,
3354,Replace Question Marks in String to Minimize Its Value,replace-question-marks-in-string-to-minimize-its-value,2,False,,0,False,3081,16093,57328,False,
3345,Find the Sum of the Power of All Subsequences,find-the-sum-of-the-power-of-all-subsequences,3,False,,0,False,3082,8895,24111,False,
3353,Existence of a Substring in a String and Its Reverse,existence-of-a-substring-in-a-string-and-its-reverse,1,False,,0,False,3083,52227,79325,False,
3337,Count Substrings Starting and Ending with Given Character,count-substrings-starting-and-ending-with-given-character,2,False,,0,False,3084,42521,86560,False,
3360,Minimum Deletions to Make String K-Special,minimum-deletions-to-make-string-k-special,2,False,,0,False,3085,106946,159353,False,
3327,Minimum Moves to Pick K Ones,minimum-moves-to-pick-k-ones,3,False,,0,False,3086,3787,18340,False,
3392,Find Trending Hashtags,find-trending-hashtags,2,True,,0,False,3087,2206,3596,False,
3393,Make String Anti-palindrome,make-string-anti-palindrome,3,True,,0,False,3088,705,1621,False,
3400,Find Bursty Behavior,find-bursty-behavior,2,True,,0,False,3089,1915,5119,False,
3349,Maximum Length Substring With Two Occurrences,maximum-length-substring-with-two-occurrences,1,False,,0,False,3090,54376,84966,False,
3328,Apply Operations to Make Sum of Array Greater Than or Equal to k,apply-operations-to-make-sum-of-array-greater-than-or-equal-to-k,2,False,,0,False,3091,30550,70182,False,
3363,Most Frequent IDs,most-frequent-ids,2,False,,0,False,3092,22917,54869,False,
3376,Longest Common Suffix Queries,longest-common-suffix-queries,3,False,,0,False,3093,12638,34833,False,
3401,Guess the Number Using Bitwise Questions II,guess-the-number-using-bitwise-questions-ii,2,True,,0,False,3094,877,1057,False,
3381,Shortest Subarray With OR at Least K I,shortest-subarray-with-or-at-least-k-i,1,False,,0,False,3095,35296,81960,False,
3355,Minimum Levels to Gain More Points,minimum-levels-to-gain-more-points,2,False,,0,False,3096,25311,64391,False,
3380,Shortest Subarray With OR at Least K II,shortest-subarray-with-or-at-least-k-ii,2,False,,0,False,3097,97050,193263,False,
3316,Find the Sum of Subsequence Powers,find-the-sum-of-subsequence-powers,3,False,,0,False,3098,6178,26087,False,
3371,Harshad Number,harshad-number,1,False,,0,False,3099,86682,104148,False,
3336,Water Bottles II,water-bottles-ii,2,False,,0,False,3100,38595,61931,False,
3374,Count Alternating Subarrays,count-alternating-subarrays,2,False,,0,False,3101,41270,73130,False,
3344,Minimize Manhattan Distances,minimize-manhattan-distances,3,False,,0,False,3102,9833,30991,False,
3409,Find Trending Hashtags II ,find-trending-hashtags-ii,3,True,,0,False,3103,1297,1929,False,
3410,Find Longest Self-Contained Substring,find-longest-self-contained-substring,3,True,,0,False,3104,2761,4738,False,
3372,Longest Strictly Increasing or Strictly Decreasing Subarray,longest-strictly-increasing-or-strictly-decreasing-subarray,1,False,,0,False,3105,210302,323589,False,
3346,Lexicographically Smallest String After Operations With Constraint,lexicographically-smallest-string-after-operations-with-constraint,2,False,,0,False,3106,27910,44726,False,
3387,Minimum Operations to Make Median of Array Equal to K,minimum-operations-to-make-median-of-array-equal-to-k,2,False,,0,False,3107,28533,60840,False,
3348,Minimum Cost Walk in Weighted Graph,minimum-cost-walk-in-weighted-graph,3,False,,0,False,3108,102793,150260,False,
3417,Find the Index of Permutation,find-the-index-of-permutation,2,True,,0,False,3109,698,1946,False,
3379,Score of a String,score-of-a-string,1,False,,0,False,3110,379766,414029,False,
3390,Minimum Rectangles to Cover Points,minimum-rectangles-to-cover-points,2,False,,0,False,3111,30326,48443,False,
3389,Minimum Time to Visit Disappearing Nodes,minimum-time-to-visit-disappearing-nodes,2,False,,0,False,3112,24216,67206,False,
3382,Find the Number of Subarrays Where Boundary Elements Are Maximum,find-the-number-of-subarrays-where-boundary-elements-are-maximum,3,False,,0,False,3113,13084,41772,False,
3361,Latest Time You Can Obtain After Replacing Characters,latest-time-you-can-obtain-after-replacing-characters,1,False,,0,False,3114,38770,112200,False,
3373,Maximum Prime Difference,maximum-prime-difference,2,False,,0,False,3115,45427,78884,False,
3375,Kth Smallest Amount With Single Denomination Combination,kth-smallest-amount-with-single-denomination-combination,3,False,,0,False,3116,10525,56379,False,
3364,Minimum Sum of Values by Dividing Array,minimum-sum-of-values-by-dividing-array,3,False,,0,False,3117,6237,22962,False,
3424,Friday Purchase III ,friday-purchase-iii,2,True,,0,False,3118,1899,3372,False,
3425,Maximum Number of Potholes That Can Be Fixed,maximum-number-of-potholes-that-can-be-fixed,2,True,,0,False,3119,3370,6343,False,
3408,Count the Number of Special Characters I,count-the-number-of-special-characters-i,1,False,,0,False,3120,57743,87898,False,
3405,Count the Number of Special Characters II,count-the-number-of-special-characters-ii,2,False,,0,False,3121,37221,87955,False,
3404,Minimum Number of Operations to Satisfy Conditions,minimum-number-of-operations-to-satisfy-conditions,2,False,,0,False,3122,17494,42793,False,
